Y,T,true_tau,propensity,Xc1,Xc2,Xc3,Xc4,Xc5,Xc6,Xc7,Xc8,Xc9,Xc10,Xc11,Xc12,Xc13,Xc14,Xc15,Xc16,Xc17,Xc18,Xc19,Xc20,Xb1,Xb2,Xb3,Xb4,Xb5,Xcat1,Xcat2,Xcat3,Xcat4,Xcat5
3.597863981823383,0,2.479562443027741,0.10402691727040347,-2.221253875745377,-1.786425608097307,1.9393143688530905,1.2332734909477832,0.6479882135778189,-2.162741979741494,0.12929956926882685,-0.7018019108298713,0.6494391974778971,-0.4244278025637658,4.915942210195269,0.4569875516400592,0.034302406245715594,0.5585381936238769,0.8206683989095882,0.14051669943937214,0.6202279477087326,2.675293294058812,2.314491758890526,-1.4302904065999191,0,0,1,1,1,1,1,0,5,0
13.228480677588445,0,1.5265143094832236,0.00541730076385251,0.025999652649581352,3.389574879957119,0.07430364271280947,5.756940557897272,0.39178238425150824,1.1592575349897523,1.5614802506090641,-5.70435231434321,0.00207244677414556,3.765600098248263,0.09723898163550161,0.5017600022232933,0.29268515318882715,-3.0445165630586892,0.19332647572848435,-1.07620955322587,-0.0626278160335874,1.8417859855586982,1.4514077937967687,0.5538129504997411,0,1,1,1,0,1,0,4,4,0
-0.19985759869878456,0,2.2991698300534975,0.03101947224737865,-0.5389690203529267,2.524478664644557,0.9513783616652987,-0.7139623360680323,1.1310597053329996,1.4394104405467756,1.1724988787770025,-0.22577247128338485,0.11687916724823197,0.05914638318512744,0.455282200424055,-1.0943265782058686,-2.5676604482571195,-0.9364021052760689,0.15613245731619438,0.8799591270621465,0.4711138110469108,0.6872162765741541,0.4324366878268026,0.5680162439120587,0,0,1,0,1,0,2,1,0,2
1.6299337339363176,0,2.0606143667265666,0.11137893620967843,-1.1291927754818196,2.0834422578104492,0.23883811685967463,-1.7137755162242703,-0.42546939674537493,2.6229916784068807,1.5369561537958503,-0.17110983501781923,-1.2011778869053846,-1.5135893296269463,0.3407435892723166,0.8475107828089692,-0.7348867199980922,4.068536392111197,1.1286878381214347,-2.636496442893255,-2.2334550338550208,2.4272631009481165,0.05263230834085927,1.067726780965077,1,0,1,1,0,0,1,0,3,1
-2.9453342297424894,0,1.873566435248099,0.028514480283350897,-2.441866645632954,2.4563396271434383,0.35335641286463076,0.34766102119821063,1.6351924418236363,3.621380726480803,1.0307274979834107,-0.045717726612966074,1.642043779402476,-5.740016122838854,4.947691394141597,-0.400587075764228,-0.42014618851527646,2.9018677455565514,4.792988820562285,1.9366618059568483,-0.9892338510244424,0.7580389927968514,1.196108123054469,0.3604383920025657,0,1,1,1,1,2,0,3,3,0
4.667330525371633,0,2.2895856813922593,0.18929559958825973,0.7653914031615243,2.651174233847423,0.8279096377108789,-0.3455888542784873,-0.6812821733779534,2.3794062447001814,0.24566479840847738,1.791831024125009,-0.9766337922150576,3.4725120536137624,0.27521552298576546,-0.29613442666668827,-0.3563164414296701,-0.7598765943258794,0.056688656361374073,3.223817737805068,-0.8226170840295391,1.3494718217328234,1.110424671266709,0.3633996309614017,1,0,0,1,1,0,0,0,5,0
-1.3577556437884282,0,2.7390723860458013,0.03485246081347275,-0.7597093453832795,2.6970053498983435,1.546973100996136,0.004903716468429414,0.02956261734991587,-0.6008793906780965,0.04788059070360503,0.006311366865629316,0.07395513892646469,1.2391924808066004,0.38532137683143697,-1.157905755059148,1.2421237902499922,1.6337688323616144,0.3235723529445535,-2.696368035064801,1.0551637754471273,-0.5876425706330208,6.0123027843530235,-1.8744215118562995,0,0,0,1,1,2,3,3,3,0
0.8298326483450001,0,2.01289667090269,0.3502672071881747,0.2669961949272511,1.5271019327955204,0.021591544509162605,0.47378499753464304,-1.1115546930414706,2.399001626798719,0.8060371439948568,-0.6045881742399604,0.8452376903172436,-0.00034954312625190553,0.006252986463026463,0.3671888014779995,-1.1731346627538324,0.7168234974416643,0.45428849771167656,-2.0793759731806194,-0.4707138979712302,0.499555970305802,0.7668657452671982,3.8882449587627517,1,0,1,1,1,1,0,2,0,0
1.6923608933473038,0,1.9840116478466046,0.46184662663784115,0.7017808518851028,-0.5575658696351318,1.626555023726189,0.4400217353475122,-0.3401036377697749,0.3808172712976695,0.02304776982687449,0.29940766191387586,1.5698593506741325,3.5336848772655025,0.2478913249930851,0.6434372860279366,0.771532483126085,-3.7108666380885786,1.0075355487834206,-2.2083919723647414,0.3118078923454312,0.7154107851762938,1.5029396112781834,1.7163584059091608,0,1,1,1,1,1,0,2,5,1
3.281433928545166,0,2.062998902015633,0.33715001409043205,0.2921213158190323,-1.028060550432834,0.16366859503809233,0.3976435529484474,-0.8714335584687147,-2.3328241696553658,1.4722089089192933,0.5958043253245165,-0.09378824561851228,0.06588119860058117,0.24342930568781393,2.352709283378382,1.6766906380844222,-4.013214387774944,0.26827768179916556,0.5250554551166855,-0.04038219089000188,-0.9576248785882349,0.5622271164984126,0.5970248666901805,0,0,1,1,1,1,1,1,1,1
2.850525588753867,0,2.0696618365055484,0.0029556052365235738,-0.19809308384188445,3.7123313676681784,0.2111342656943497,2.390313451879506,1.2933788960553707,0.2416005527136511,0.7985473488226761,-0.5426327046766082,0.5178226275840105,-2.13399515760101,0.9427166343530671,0.3136831638008182,1.5516035169563631,-0.020783465865032325,0.11396719542998555,0.5996053407217573,-1.3234588937679348,-2.946033637920347,2.5228669022459584,0.5679297379653441,0,0,0,1,1,1,3,2,4,0
1.1876618078526855,0,1.9083775687270168,0.3381473130174625,0.6587712633582326,1.7891706893345152,0.2737020700579334,-1.1269177476692025,1.4155284343409702,3.4842568596450088,1.0518583699087378,-1.0713442421551136,0.4708909526338044,0.4592524960423435,0.5324272850155793,-1.5457953976332741,-0.0685006703992894,-0.18398219456968712,1.5261603985786685,0.007902910416829083,-0.7379872716194364,2.1125155674102176,0.05230431384854668,0.38853622620515504,1,1,1,1,1,2,2,4,5,1
6.306714283484301,1,2.2202327043332457,0.27926333142258586,0.5199574310030347,2.182912563274346,0.6185166613281822,-2.7529823706098195,0.6682813482632884,1.4592982676066033,1.3391786663078995,1.4282519029669345,-1.2169867129185659,3.406277746442596,0.620840220617632,1.4422241983894395,0.7357645298318489,0.7879229003334375,0.9864527051402904,-0.610661880226064,2.169250336318835,-0.8901885724366179,0.11067776712347831,-1.1688556985203682,1,0,0,1,1,1,0,4,1,1
4.519105920101972,1,2.251265404798478,0.6527205483011537,0.5990114185671891,1.3129186447163135,0.7123398877465251,-0.9094115701798918,0.7109354739258639,4.666469752196287,0.5517845034625902,-0.22633372768230722,0.05603983383527086,4.117489853378631,0.7071539724214945,2.4148633895689398,1.857597401762272,-2.093776743735692,0.2539936107730085,-2.3853016587970317,0.9903374561539094,0.8884017467895386,0.9489073375282836,0.8345451311568328,1,0,0,0,0,1,3,2,4,1
0.6586413459602265,0,2.00880345331577,0.2247847245497932,-1.6515809534097465,1.6421368928375593,0.7206009535952541,1.7089933986627326,-0.9622986648619002,2.3473257781753407,0.21787767218225076,0.27149467711942693,-1.265193981519642,3.677352316103723,2.429238166315178,-0.6695120191395716,0.4619098569170532,-0.6671359864040445,0.19996426854727709,1.0276695467871275,-0.42139692449121796,-1.4211078976364826,0.09247355810599278,2.3896123061523245,0,1,0,0,1,2,3,0,3,0
-0.23299629205325495,0,1.6702757375626331,0.06399416303887508,-0.3924406993260177,2.181304694571617,0.5203594869188619,-0.05011343261836288,1.9308731826909267,2.2333226382663356,2.0773810163898943,0.27761787083573813,-0.6295102329869824,-0.32744400373178717,0.8702277092637161,1.1989271249750528,-0.43340047054704567,4.462829587034214,1.2636496486415028,-0.9374487427097858,0.1388281493051068,1.9534271790639248,0.8745328913774865,-0.054965880046734236,0,1,1,0,0,0,2,1,4,0
3.7055610614390253,1,1.822878612918482,0.24527627183184572,-0.6773169588205007,-0.06637537627321377,1.0475467893111194,-0.4114569639524381,-0.7434793099048734,-4.848678138607938,0.12060116743604213,-0.7766222498261737,2.678346591630025,-2.1655880613977785,1.501422143018297,0.05754044762785656,0.3666249649822322,-0.7109039324520086,0.480841351770549,0.6304496224870129,-1.3843312059929302,-2.110160137754989,0.6982914289581007,0.6378811647497964,0,1,1,1,0,1,1,3,1,0
14.33192966973081,1,2.996497423235904,0.22148386824341787,2.936010765698419,2.0308733793966804,3.0680433508060285,4.742152901216123,0.27185266086195103,0.04200938230181639,1.1824092616528243,1.0653583663443558,-1.1321714122820377,1.8005642621863203,0.5495019020585287,-0.3336115862057164,0.804210787874325,1.8283875757117918,2.7357518490569426,0.13494613452832024,-0.43067777918553274,-4.0871231095204825,0.8303561045601334,-1.936481252943108,0,0,0,1,1,2,0,1,1,2
4.521188946052474,0,2.136284742466742,0.18417084320758345,-0.6646272262326735,-1.2733222530786419,0.4340523642280533,0.3799533322118534,0.11512572252527115,2.1005662858866607,0.0015145784280214357,0.40782118468214473,-2.8931980131196733,0.5084308950356538,1.6672183468176265,-0.2969311233815165,0.22658273244481875,1.099629506700205,1.3104804207779204,-0.17583447940122493,0.6212650400057687,0.29528064537635756,0.06020191525018982,-0.46122626351314866,0,0,1,1,1,0,3,0,3,0
6.753543786946636,1,2.1386963707796522,0.09023858730657489,1.2574634446471256,-2.470165802765584,0.32731147052768056,-1.0804019882213962,2.334036370993813,-2.8974662659584136,0.7091404078454664,3.84582039683913,0.414655641396076,3.4886257388255846,1.4474942686152903,1.0488545646765186,0.13803267121581672,-0.35693132052257703,0.2603193550493748,0.613436254283413,0.016145272017504878,5.397955563845019,0.9643196533630879,2.608467655126021,0,0,0,1,1,0,3,4,4,0
5.274963261521721,1,2.3686979014964757,0.15604932921125514,-1.6811072148716157,-1.550137069484979,0.2944521708087139,-1.05986831995457,-1.5873822440027792,0.9050577568518233,3.2331082304942167,-0.6139518732133927,0.48172421322701814,1.9666940566937254,0.14135669954989769,0.31666523957100023,-1.1932205684918091,0.3914241547549,1.3040382110416517,-1.6842800966903755,0.4099657735492537,2.7544757598795586,1.6641176207679462,-4.64683875270793,0,0,1,1,1,2,0,0,3,2
0.007672231998361756,0,2.014503966507183,0.049535523681337505,-0.3995734603257533,2.5687311028900215,0.06429481293023652,-0.695539875213262,-0.7742155526405594,-0.5291813117032458,1.6852317290271077,0.0010793561510869672,0.5147252118120015,3.0062464203029924,1.1831799593325545,-0.04105172046571617,1.5726155937833226,2.4810153645375346,0.5894674690741514,-0.475882421960201,-0.4773372732270566,2.2936186485436783,0.4736978841671736,0.3903814841934189,0,0,0,1,1,0,0,2,2,1
1.1101329514411258,0,2.380486442745385,0.21300156938269724,-1.4327367537731586,1.4124609287076126,0.3143963015744878,1.0423969115552036,-0.11618279343735331,0.9508348733725671,2.4305128401313483,1.0572478732814217,-0.8868889750729315,-0.6481602897397016,0.22402516869803618,-0.3941717117881676,2.0794719200532072,2.4705073146548875,0.8414736372434384,0.17603984929191607,-0.026873335288897345,2.2946970807464693,1.0518802450554967,-0.4012767685543209,1,0,1,1,1,2,3,4,3,1
5.376026176723447,1,2.308634504440756,0.3552438338748378,0.19294244931920737,0.31987984946309267,0.933066002623,-0.30841723108781194,1.532246675903026,5.37414536052392,1.6699737554677372,-0.2396985570674533,0.6426724283980221,0.50245157532564,2.0095733796954813,0.9602190725870604,-1.4090392986726261,0.9208277424322721,0.6188694049188305,-1.6401177875293111,0.8821208300742012,-0.5857020734338341,0.5218929746834629,-0.23520985958028204,0,0,1,1,1,0,2,3,1,0
4.604379375649273,0,2.151592599763655,0.5737616438486124,1.8133575161831403,-1.0085822831444764,2.74302431319388,0.2891109972363442,-0.18994817236958128,-0.012530500639739595,0.5320975853191239,-2.1057932301946054,0.1577876321722267,2.4325487414801206,0.8859731213215586,0.6196745832547086,-0.9247792063025835,-0.1046297688122908,0.30217593609394167,-0.3800551649896166,-1.2732231435428047,-0.6716656140479309,0.7205995610106746,-3.0770614745479326,0,1,0,1,1,0,2,0,4,0
-0.6258098023957217,0,2.427507982706113,0.013269664507536985,-0.8917145205416988,3.0464971614755862,0.421390387102073,0.80443733223226,-0.7823600870784833,1.0363927069488081,1.045550296210281,1.0145623209440073,0.6273501223633843,1.332965095323406,0.8380005752841233,0.8394926296557338,0.5879866199844958,2.8353489171580026,0.15131291294789825,0.7220177316375747,0.3206628467210822,2.7771465223445064,0.5202508651837607,-1.8950064362963612,0,0,0,1,1,2,0,4,3,1
